Supplemental Data. Flowers et al. (2015). Plant Cell Plant Cell 10.1105/tpc.15.00492
Gene_ID	Transcript_ID	piN	piS	piNpiS	Nonsynonymous	Synonymous
Cre17.g721300	Cre17.g721300.t1.2	0	0.0044759694818565	0	0	2
Cre17.g721350	Cre17.g721350.t1.2	0.00398848610089085	0.047155578769272	0.0845814261003168	6	30
Cre17.g721500	Cre17.g721500.t1.2	0.000648430798498156	0.0365090698790715	0.0177608139743342	2	68
Cre17.g721550	Cre17.g721550.t2.1	0.0125784969113861	0.0120915619917243	1.04027063831746	6	4
Cre17.g721553	Cre17.g721553.t1.2	0.00819064378329356	0.0329395485338862	0.248656831919464	5	7
Cre17.g721650	Cre17.g721650.t1.2	0.0081051664211705	0.0574412256990304	0.141103646771718	40	99
Cre17.g721700	Cre17.g721700.t1.2	0	0.0344543010622646	0	0	22
Cre17.g721750	Cre17.g721750.t1.3	0.00292475702923945	0.0439349466705969	0.0665701736516918	15	75
Cre17.g721800	Cre17.g721800.t1.2	0.000494362698917688	0.0339318781445288	0.0145692701362421	1	16
Cre17.g721850	Cre17.g721850.t1.2	0.00738375598321411	0.042542975983458	0.173559931164316	55	101
Cre17.g721900	Cre17.g721900.t1.2	0.00125551442857555	0.0460163195555437	0.0272841122606534	9	99
Cre17.g721950	Cre17.g721950.t1.2	0.00140579729801539	0.0568108196328408	0.0247452387960749	5	71
Cre17.g722000	Cre17.g722000.t1.1	0.00569916747481597	0.0436030784320639	0.130705621707321	15	48
Cre17.g722050	Cre17.g722050.t2.1	0.00159645232815965	0.0197860962566845	0.080685563612393	1	4
Cre17.g722100	Cre17.g722100.t1.3	0.00780643256338592	0.0333588848410776	0.23401359489611	40	67
Cre17.g722150	Cre17.g722150.t1.2	0.00154732881525566	0.0357939035241135	0.0432288368384649	5	47
Cre17.g722200	Cre17.g722200.t1.2	0	0.0250917874607859	0	0	13
Cre17.g722250	Cre17.g722250.t1.3	0.00416766936450559	0.0302464808208269	0.137790223900555	22	53
Cre17.g722300	Cre17.g722300.t1.3	0.00211543836175922	0.038744972736689	0.0545990411745994	3	21
Cre17.g722400	Cre17.g722400.t1.2	0.000966786306896484	0.0109805038742435	0.0880457142922403	2	9
Cre17.g722450	Cre17.g722450.t1.3	0.00451647409693512	0.0296292281059185	0.152433066456866	15	45
Cre17.g722500	Cre17.g722500.t1.2	0.00153701864890391	0.0443150993663509	0.0346838587948872	3	27
Cre17.g722550	Cre17.g722550.t1.2	0.00980620423735158	0.00364439718569007	2.69076166446846	7	1
Cre17.g722607	Cre17.g722607.t1.2	0.00100546470064802	0.00245137092919215	0.410164242658851	0	1
Cre17.g722650	Cre17.g722650.t1.2	0.0127472801677073	0.0399202620814354	0.319318549104299	10	11
Cre17.g722657	Cre17.g722657.t1.2	0.0176499863588926	0.0136156267893947	1.29630362464403	12	4
Cre17.g722700	Cre17.g722700.t1.2	0.00112240991370829	0.0181502850017018	0.0618397955515879	3	19
Cre17.g722750	Cre17.g722750.t1.2	0.00194044584968968	0.00889481519067804	0.218154712390574	4	9
Cre17.g722800	Cre17.g722800.t1.2	0.000608055181531965	0.0228821740845731	0.0265733133261105	2	26
Cre17.g722850	Cre17.g722850.t1.3	0.000909699020313092	0.0373594437077712	0.0243499080829157	1	13
Cre17.g722900	Cre17.g722900.t1.3	0.00858135954903725	0.0325522124814348	0.26361831945928	28	36
Cre17.g722950	Cre17.g722950.t1.2	0.00617827761083778	0.0248401257141231	0.248721672423947	24	44
Cre17.g723000	Cre17.g723000.t1.3	0.0100505352278084	0.0453333014041322	0.221703139116452	92	183
Cre17.g723050	Cre17.g723050.t1.3	0.0138820924659904	0.0402017756740839	0.345310430527563	250	310
Cre17.g723100	Cre17.g723100.t1.2	0.00842207015224563	0.0241981361574257	0.348046233703877	12	14
Cre17.g723150	Cre17.g723150.t1.3	0.00196998326966832	0.044278593018555	0.0444906474070393	10	51
Cre17.g723200	Cre17.g723200.t1.2	0.000365313906801182	0.0405181106563493	0.00901606469017174	2	48
Cre17.g723250	Cre17.g723250.t1.2	0.00115417997452302	0.0477514863248456	0.0241705560047141	10	158
Cre17.g723300	Cre17.g723300.t1.3	0.012777956367336	0.0396110665379527	0.322585516729095	177	228
Cre17.g723350	Cre17.g723350.t1.2	0.00486061179962658	0.0595228259330873	0.0816596276038817	18	91
Cre17.g723400	Cre17.g723400.t1.2	0.00229268474018493	0.0568106802902179	0.0403565795810353	3	29
Cre17.g723450	Cre17.g723450.t2.1	0.0125749663686657	0.0526060884219792	0.239040132917614	130	231
Cre17.g723500	Cre17.g723500.t1.3	0.00417469468015392	0.053950672844426	0.077379844588634	38	192
Cre17.g723550	Cre17.g723550.t1.2	0.00269763657596705	0.0455978046514786	0.0591615450916139	4	33
Cre17.g723600	Cre17.g723600.t1.2	0	0.0311321458412851	0	0	47
Cre17.g723650	Cre17.g723650.t1.2	0.00117756003201619	0.022692889332968	0.0518911459329	4	31
Cre17.g723700	Cre17.g723700.t1.3	0.0107675862984559	0.0270440600531638	0.398149770311438	41	42
Cre17.g723750	Cre17.g723750.t1.3	0.00893848596905686	0.01127791485599	0.792565477146634	7	2
Cre17.g723800	Cre17.g723800.t1.2	0.00687696105171838	0.0358171163958156	0.192002085698942	4	8
Cre17.g723850	Cre17.g723850.t1.2	0.00359754917573093	0.0225794300193083	0.159328608944272	15	37
Cre17.g723900	Cre17.g723900.t1.2	0.00272494018034623	0.0382350211704283	0.0712681750115979	6	31
Cre17.g723950	Cre17.g723950.t1.1	0.00248869998843075	0.0376927840172755	0.0660259000048953	7	42
Cre17.g724000	Cre17.g724000.t1.3	0.0161408876655421	0.037397275455369	0.431605978483784	123	96
Cre17.g724050	Cre17.g724050.t1.2	0.0185976555379073	0.0315696077779871	0.589099987199558	26	17
Cre17.g724100	Cre17.g724100.t3.1	0.0105372801061835	0.0312319212938258	0.337388148716507	4	8
Cre17.g724150	Cre17.g724150.t1.1	0.000492051108031696	0.0248592347024967	0.0197934938030203	2	54
Cre17.g724200	Cre17.g724200.t1.2	0.00111517119937061	0.00612646143780277	0.182025335618624	2	6
Cre17.g724250	Cre17.g724250.t1.3	0.00167215810443323	0.006745726166641	0.24788407698824	1	2
Cre17.g724350	Cre17.g724350.t1.2	0	0.00323385631976371	0	0	3
Cre17.g724400	Cre17.g724400.t1.2	0.000281814377324088	0.00337190528486186	0.0835771925710046	1	4
Cre17.g724450	Cre17.g724450.t1.2	0.000976869166174907	0.00312838146546535	0.31226024605973	7	5
Cre17.g724500	Cre17.g724500.t1.3	0.00417507451838773	0.00686382011475677	0.60827271819254	53	30
Cre17.g724550	Cre17.g724550.t1.2	0	0.0166021830816141	0	0	5
Cre17.g724600	Cre17.g724600.t1.2	0.00112962764692965	0.0236135559675873	0.0478380997965835	4	30
Cre17.g724650	Cre17.g724650.t1.2	0.00357720363459	0.0180804109411883	0.197849686394069	17	23
Cre17.g724700	Cre17.g724700.t1.2	0.00223839733369855	0.0149711520524881	0.149514033779822	6	24
Cre17.g724750	Cre17.g724750.t1.2	0.0012943909688707	0.00677790517574446	0.190972127126067	2	4
Cre17.g724800	Cre17.g724800.t1.3	0.00522799166913808	0.0103627302222214	0.504499447252558	49	41
Cre17.g724850	Cre17.g724850.t1.2	0.000861824321585166	0.0147016118765795	0.0586210769825926	4	17
Cre17.g724900	Cre17.g724900.t1.2	0.00706522242847462	0.0208610992883735	0.338679296369212	42	43
Cre17.g724950	Cre17.g724950.t1.2	0.0104475343702308	0.0319370075682644	0.327129407722358	78	101
Cre17.g725000	Cre17.g725000.t1.1	0.00998471922066958	0.0252007454376439	0.396207296541109	33	30
Cre17.g725050	Cre17.g725050.t1.2	0	0.0296551476199523	0	0	4
Cre17.g725100	Cre17.g725100.t1.2	0.0014781292277707	0.0455983145897767	0.0324163127753433	10	87
Cre17.g725150	Cre17.g725150.t1.2	0.00519077933600049	0.0334607116755518	0.155130571828009	42	106
Cre17.g725250	Cre17.g725250.t1.2	0.0146400620636404	0.0240824840077882	0.60791328913188	43	26
Cre17.g725300	Cre17.g725300.t1.3	0.00013105921165111	0.0135988185542858	0.00963754396221464	1	21
Cre17.g725350	Cre17.g725350.t2.1	0.00341710769252537	0.0192746316248999	0.177285239947776	14	24
Cre17.g725400	Cre17.g725400.t1.2	0.00112724391992811	0.0244800669980781	0.0460474197238351	1	6
Cre17.g725450	Cre17.g725450.t1.3	0.00760924067301296	0.0441537783379155	0.172334983764658	114	253
Cre17.g725500	Cre17.g725500.t1.2	0.00314544529795232	0.0532111066780655	0.0591125705575473	3	13
Cre17.g725550	Cre17.g725550.t1.2	0.00399776566845116	0.0350881560567355	0.113934903332823	14	47
Cre17.g725600	Cre17.g725600.t1.3	0.00909122267405212	0.0353320627874167	0.257308007425196	28	41
Cre17.g725650	Cre17.g725650.t1.3	0.00528982622383925	0.0300347523751725	0.176123517109865	17	36
Cre17.g725700	Cre17.g725700.t1.3	0.0347820825709559	0.0413228631633177	0.841715213040514	22	12
Cre17.g725750	Cre17.g725750.t1.2	0.00444297909145736	0.0193549357701706	0.229552768565876	25	39
Cre17.g725800	Cre17.g725800.t1.2	0.010506564509068	0.0372096259463424	0.282361465396585	7	6
Cre17.g725900	Cre17.g725900.t1.3	0.00478687969021252	0.0396085655463748	0.12085465919254	26	91
Cre17.g725950	Cre17.g725950.t1.3	0.00918537302339873	0.0553089356496838	0.166073942944357	24	51
Cre17.g726000	Cre17.g726000.t1.2	0.00609685339229007	0.0375971823298796	0.16216250831767	9	28
Cre17.g726050	Cre17.g726050.t1.2	0.00128839493587968	0.0457247313845922	0.0281772007591024	5	46
Cre17.g726100	Cre17.g726100.t1.2	0.00587216720269544	0.0416797108114389	0.140887906570691	10	39
Cre17.g726150	Cre17.g726150.t1.3	0.00960547608545561	0.0432821785474356	0.221926816251367	39	65
Cre17.g726200	Cre17.g726200.t1.2	0.00124299641966139	0.0207430338573228	0.0599235593120619	8	50
Cre17.g726250	Cre17.g726250.t1.2	0.000374704481381088	0.0284952915575115	0.0131496981045037	1	14
Cre17.g726300	Cre17.g726300.t1.1	0.00144009432931844	0.0457187549873567	0.0314989839447004	2	11
Cre17.g726350	Cre17.g726350.t1.3	0.00449825850192507	0.0412961639719996	0.108926788090416	18	61
Cre17.g726400	Cre17.g726400.t1.3	0.00375727974063554	0.0352316094845816	0.106645134741285	7	17
Cre17.g726450	Cre17.g726450.t1.2	0.00340896564266585	0.0298630014151566	0.114153483612524	6	10
Cre17.g726500	Cre17.g726500.t1.2	0.00807843315565571	0.0434441895494295	0.185949680255039	28	60
Cre17.g726550	Cre17.g726550.t1.3	0.00896036242892789	0.025455606464819	0.351999566041044	39	37
Cre17.g726650	Cre17.g726650.t1.2	0	0.0355897806081843	0	0	14
Cre17.g726700	Cre17.g726700.t1.3	0.0104179077544117	0.0463730857180778	0.224654184492849	47	96
Cre17.g726750	Cre17.g726750.t1.2	0.00047847590680717	0.0222703285840139	0.021484905577488	3	26
Cre17.g726800	Cre17.g726800.t1.2	0.00542895409868059	0.0329987504656943	0.164519990062186	17	48
Cre17.g726850	Cre17.g726850.t1.2	0.00330816379449351	0.0156353983025635	0.211581677068701	19	35
Cre17.g726900	Cre17.g726900.t1.2	0.00386075161257439	0.0287599086276425	0.134240746817382	10	35
Cre17.g726950	Cre17.g726950.t1.3	0.0201223162031823	0.0495274578252839	0.406286070126332	230	238
Cre17.g727050	Cre17.g727050.t1.3	0.0135361220080249	0.0546438769163012	0.247715256894351	87	164
Cre17.g727100	Cre17.g727100.t1.2	0.000910994236334679	0.0138352132666201	0.065846056636699	1	9
Cre17.g727150	Cre17.g727150.t1.3	0.0190810085584246	0.0298181552307165	0.63991244296591	79	47
Cre17.g727250	Cre17.g727250.t1.3	0.0211791140122486	0.0363418401221926	0.58277494868278	81	50
Cre17.g727300	Cre17.g727300.t1.2	0.0014062348195861	0.0415469139815018	0.0338469138817918	3	36
Cre17.g727350	Cre17.g727350.t1.2	0.00321482731621865	0.0507130685891149	0.0633924825623485	3	17
Cre17.g727400	Cre17.g727400.t1.1	0.00116874207794934	0.0314029816313298	0.0372175512398898	4	20
Cre17.g727450	Cre17.g727450.t1.2	0.00498916758736698	0.0326884944301571	0.152627634717987	17	52
Cre17.g727500	Cre17.g727500.t1.2	0.00216825068680564	0.0807856124803018	0.0268395648709642	2	45
Cre17.g727550	Cre17.g727550.t1.3	0.0231997970303001	0.0513585422545856	0.451722264921347	240	186
Cre17.g727600	Cre17.g727600.t1.3	0.0141406527048551	0.0584053472373412	0.24211229576963	611	1060
Cre17.g727650	Cre17.g727650.t1.3	0.00915801577433701	0.056422050164261	0.162312708376873	40	103
Cre17.g727700	Cre17.g727700.t1.3	0.00106860414212091	0.0245292523328704	0.0435644807929561	6	54
Cre17.g727750	Cre17.g727750.t1.3	0.00720308110013456	0.0375282623803902	0.191937506381814	29	61
Cre17.g727800	Cre17.g727800.t1.3	0.0175090453115793	0.0584613382686923	0.299497853283934	153	237
Cre17.g727850	Cre17.g727850.t1.3	0.0206087892896865	0.0468948918738863	0.439467679019484	241	221
Cre17.g727900	Cre17.g727900.t1.3	0.0215891657891718	0.0505696873356298	0.426919107604622	272	274
Cre17.g727950	Cre17.g727950.t1.3	0.000805955059866413	0.037683617721116	0.0213874120534557	8	94
Cre17.g728000	Cre17.g728000.t1.2	0.00514700934870361	0.0323900972636779	0.158906881532444	3	7
Cre17.g728050	Cre17.g728050.t1.2	0.0156872422120411	0.0272349269803074	0.575997219430183	14	11
Cre17.g728100	Cre17.g728100.t1.2	0.00219182504528037	0.0471376581759794	0.0464983864301788	8	47
Cre17.g728150	Cre17.g728150.t1.2	0	0.0345454545454545	0	0	18
Cre17.g728200	Cre17.g728200.t1.3	0.00385151043276354	0.0539811084341275	0.0713492283594639	8	48
Cre17.g728250	Cre17.g728250.t1.3	0.0134158983600153	0.0573826059868733	0.233797300232134	509	922
Cre17.g728300	Cre17.g728300.t1.1	0.00480793201071679	0.0748007999521698	0.0642764785108067	27	153
Cre17.g728350	Cre17.g728350.t1.3	0.00773420931959301	0.0559130041071954	0.138325769525192	10	28
Cre17.g728450	Cre17.g728450.t1.2	0.0152252803545435	0.0652788806682801	0.233234396770864	291	552
Cre17.g728500	Cre17.g728500.t2.1	0.0255928049561919	0.0304025421708704	0.841798189518282	52	28
Cre17.g728550	Cre17.g728550.t1.2	0.0244591691646632	0.0514562211612697	0.475339397504634	85	68
Cre17.g728650	Cre17.g728650.t1.3	0.00288135080354939	0.0726106459714903	0.0396822086485874	12	107
Cre17.g728750	Cre17.g728750.t1.2	0.00784498378597308	0.0651179788108408	0.12047339197615	21	75
Cre17.g728800	Cre17.g728800.t1.2	0.000804851598692938	0.0607895572643612	0.0132399648050208	1	48
Cre17.g728850	Cre17.g728850.t1.3	0.0151217419349326	0.0446279757168847	0.338839969593588	49	58
Cre17.g728864	Cre17.g728864.t1.2	0.020292834504189	0.0651743496966001	0.311362285909354	125	176
Cre17.g728900	Cre17.g728900.t1.2	0.00221517174620341	0.0660537660342338	0.0335358887039892	6	41
Cre17.g728950	Cre17.g728950.t1.3	0.00249369376098138	0.0489649593709677	0.0509281288704581	13	101
Cre17.g729000	Cre17.g729000.t1.3	0.0239476813974003	0.0644856216632438	0.371364666723067	435	472
Cre17.g729150	Cre17.g729150.t1.2	0.000273822562979189	0.0190158465387823	0.0143997040794758	1	14
Cre17.g729200	Cre17.g729200.t1.3	0.00218564818889749	0.0228001462115902	0.0958611479336235	3	12
Cre17.g729250	Cre17.g729250.t1.3	0.00379357251755333	0.054638317920993	0.0694306241828096	27	166
Cre17.g729300	Cre17.g729300.t1.3	0.00108012939950206	0	NA	1	0
Cre17.g729350	Cre17.g729350.t1.3	0.00620145524998856	0.0242677750720653	0.255542802402478	69	120
Cre17.g729393	Cre17.g729393.t1.2	0.00523529123756922	0.0129766529627937	0.403439257609779	5	6
Cre17.g729400	Cre17.g729400.t1.2	0.00691686495799257	0.0416813908628395	0.16594611683554	68	190
Cre17.g729450	Cre17.g729450.t1.2	0.00117998622070822	0.0418157397044127	0.0282187097262732	5	75
Cre17.g729500	Cre17.g729500.t1.2	0.0121839761314205	0.0507020793305091	0.240305255569449	25	39
Cre17.g729550	Cre17.g729550.t1.3	0.00594318675031608	0.0437305936149815	0.135904552374519	20	54
Cre17.g729600	Cre17.g729600.t1.3	0.0291911594229606	0.0579691527852491	0.50356367171867	200	157
Cre17.g729650	Cre17.g729650.t1.2	0.0116233033782271	0.0623793573677345	0.186332528398878	35	81
Cre17.g729700	Cre17.g729700.t1.2	0.00393044234667558	0.0579195987214729	0.0678603172921919	34	245
Cre17.g729750	Cre17.g729750.t1.2	0.00361577620168508	0.0702401713594265	0.0514773260330299	5	20
Cre17.g729800	Cre17.g729800.t1.2	0.00112094773833845	0.0291279152605847	0.0384836239844222	2	33
Cre17.g729850	Cre17.g729850.t1.2	0.0017061205538829	0.0723588885569518	0.0235785898306061	2	22
Cre17.g729900	Cre17.g729900.t1.2	0.00729487839380822	0.0390666111927831	0.186729234276554	11	27
Cre17.g729901	Cre17.g729901.t1.3	0.0184663021590035	0.0473862973868908	0.389697089186633	168	191
Cre17.g729950	Cre17.g729950.t1.2	0.00820142641500681	0.0478862078564992	0.171269072706364	7	17
Cre17.g730000	Cre17.g730000.t1.2	0.00556259787511847	0.0530119765424696	0.104930965376515	14	49
Cre17.g730050	Cre17.g730050.t1.3	0.0165116755852159	0.048423309988682	0.340986099237645	231	304
Cre17.g730100	Cre17.g730100.t1.3	0.0105449992112947	0.0497684616959814	0.211881156297546	41	76
Cre17.g730150	Cre17.g730150.t1.3	0.0154788199084698	0.0477130057785798	0.324415107702538	97	117
Cre17.g730200	Cre17.g730200.t1.2	0.000597428738522309	0.062888060919441	0.00949987533067062	1	45
Cre17.g730250	Cre17.g730250.t1.1	0.00630934829425963	0.0477250288235489	0.132202084520197	5	16
Cre17.g730300	Cre17.g730300.t1.2	0.0151007744293853	0.0356099676557399	0.424060324215184	64	55
Cre17.g730350	Cre17.g730350.t1.2	0.00796111250207109	0.0359865027526414	0.221224956389705	4	9
Cre17.g730400	Cre17.g730400.t1.3	0.00555582882040414	0.0100056459047046	0.555269382238663	55	35
Cre17.g730450	Cre17.g730450.t1.3	0.0176685622628091	0.0275509250746008	0.641305590101499	161	89
Cre17.g730455	Cre17.g730455.t1.2	0.0195282585758455	0.0413383541285604	0.472400485880824	292	267
Cre17.g730550	Cre17.g730550.t1.2	0.00329012799406599	0.0366939378358645	0.0896640749974299	12	57
Cre17.g730582	Cre17.g730582.t1.3	0.0341950945705509	0.0476247985860379	0.718010271660779	19	8
Cre17.g730600	Cre17.g730600.t1.1	0.00825227122706627	0.0374553789910745	0.220322726651165	42	78
Cre17.g730650	Cre17.g730650.t1.2	0.00909847903713475	0.0524581932536285	0.17344247814912	80	206
Cre17.g730700	Cre17.g730700.t1.3	0.00705513989197179	0.053302841044428	0.132359546953441	20	56
Cre17.g730750	Cre17.g730750.t1.3	0.016729287990765	0.0347732824748917	0.48109602545703	69	50
Cre17.g730950	Cre17.g730950.t1.2	0.000278011894283968	0.0433727308675615	0.00640983144761801	2	70
Cre17.g731000	Cre17.g731000.t1.3	0.0174577823586631	0.045156272293911	0.386608138179227	122	140
Cre17.g731050	Cre17.g731050.t1.2	0.00271450778031489	0.0408926075934074	0.0663813813808372	6	35
Cre17.g731100	Cre17.g731100.t1.2	0.0026962175014709	0.0221448380935621	0.121753768985773	8	22
Cre17.g731150	Cre17.g731150.t1.2	0	0.0340000958756829	0	0	13
Cre17.g731200	Cre17.g731200.t1.2	0.00569792822765317	0.0530093957892357	0.107489024215783	26	84
Cre17.g731250	Cre17.g731250.t1.2	0.0102135180863718	0.0266813266341511	0.382796486337335	21	24
Cre17.g731300	Cre17.g731300.t1.2	0	0.0348673067161737	0	0	20
Cre17.g731350	Cre17.g731350.t1.2	0.00623257949638691	0.0495911425221128	0.125679288264185	10	40
Cre17.g731450	Cre17.g731450.t1.3	0.0179231434471908	0.051369460666056	0.348906591869944	45	64
Cre17.g731466	Cre17.g731466.t1.2	0.0122764372022154	0.0610269136736513	0.201164313631606	58	137
Cre17.g731500	Cre17.g731500.t1.2	0.00515757107270148	0.0520098604781135	0.0991652549206867	24	85
Cre17.g731600	Cre17.g731600.t1.3	0.00336014403627618	0.0145737730098055	0.230561024520926	2	4
Cre17.g731650	Cre17.g731650.t1.2	0.00250546112228999	0.0130905350756212	0.191394859554363	2	3
Cre17.g731675	Cre17.g731675.t2.1	0.0170688102902548	0.0298164401152405	0.57246305139996	17	14
Cre17.g731700	Cre17.g731700.t1.3	0.00681390503796402	0.0429124801171616	0.158786092515753	35	110
Cre17.g731800	Cre17.g731800.t1.2	0.00718556357901778	0.0379882097440086	0.189152466711098	26	51
Cre17.g731850	Cre17.g731850.t1.2	0.00353014226311176	0.0493589427268818	0.0715198111646175	6	31
Cre17.g731900	Cre17.g731900.t1.3	0.00206744701305593	0.0279749445943732	0.0739035248517263	1	7
Cre17.g731950	Cre17.g731950.t1.2	0.000953573426508467	0.0216704337823313	0.0440034304844395	1	8
Cre17.g732000	Cre17.g732000.t1.3	0.00146572685656554	0.0183640886135798	0.0798148433830616	2	6
Cre17.g732050	Cre17.g732050.t2.1	0.0181186592300173	0.0428143635481707	0.423191137937434	51	53
Cre17.g732100	Cre17.g732100.t1.2	0.00238786861349801	0.0344903935947869	0.069232860649608	7	24
Cre17.g732150	Cre17.g732150.t1.2	0.00489815453155545	0.0330906787250027	0.148022183898407	7	11
Cre17.g732200	Cre17.g732200.t1.2	0.0132695591288349	0.0385658084421389	0.344075741307058	17	13
Cre17.g732250	Cre17.g732250.t1.1	0.00722934265245445	0.0432227126425741	0.167257957922187	5	15
Cre17.g732300	Cre17.g732300.t1.2	0.00288826442523113	0.0558191551254555	0.0517432486883696	8	65
Cre17.g732350	Cre17.g732350.t2.1	0.00914496381393438	0.0482215314775605	0.189644823250583	56	120
Cre17.g732400	Cre17.g732400.t1.3	0.0238949567628895	0.0457603580292974	0.522175913649783	227	182
Cre17.g732450	Cre17.g732450.t1.3	0.0171768225235036	0.0409480710495983	0.419478185008965	188	179
Cre17.g732500	Cre17.g732500.t1.3	0.0229737817171317	0.0538331679312466	0.426758866327035	263	270
Cre17.g732600	Cre17.g732600.t1.2	0.00507909291447487	0.0367973960624712	0.138028595986848	23	76
Cre17.g732650	Cre17.g732650.t1.2	0.0131580522670073	0.047880575062417	0.274809821098734	197	362
Cre17.g732700	Cre17.g732700.t1.2	0.0109339332893818	0.0423811761440378	0.257990322218086	13	20
Cre17.g732750	Cre17.g732750.t1.3	0.0196072613821528	0.0427760832372575	0.458369722010338	108	111
Cre17.g732850	Cre17.g732850.t1.2	0.00198151679081116	0.0303691575068181	0.065247670778035	3	15
Cre17.g732900	Cre17.g732900.t1.3	0.01085975108242	0.0289620781880746	0.374964497088183	61	63
Cre17.g732901	Cre17.g732901.t1.2	0.0104992644391459	0.0213653034569898	0.491416583915217	58	52
Cre17.g733100	Cre17.g733100.t1.3	0.0164360049655757	0.0385936537134591	0.425873255940104	180	184
Cre17.g733150	Cre17.g733150.t1.3	0.00693900262896951	0.052726106328695	0.13160468527131	60	246
Cre17.g733188	Cre17.g733188.t2.1	0.0256103833939016	0.0600475554682114	0.426501681778861	101	98
Cre17.g733208	Cre17.g733208.t1.2	0.00182825632354444	0.0448691775115199	0.0407463747931427	5	52
Cre17.g733250	Cre17.g733250.t1.2	0.00726971741675086	0.0523866025786376	0.138770545500413	10	28
Cre17.g733300	Cre17.g733300.t1.3	0.00432385348852384	0.0495940927742106	0.0871848489740352	20	102
Cre17.g733350	Cre17.g733350.t1.3	0.0108563504578972	0.045331304365965	0.239489037647198	72	133
Cre17.g733400	Cre17.g733400.t1.2	0.00553021547670809	0.0404559467554856	0.136697220562716	33	114
Cre17.g733550	Cre17.g733550.t1.2	0.0142071270004879	0.0844735759196392	0.168184273553227	10	17
Cre17.g733600	Cre17.g733600.t1.3	0.019586105968443	0.0327433242420531	0.598170968337052	249	166
Cre17.g733650	Cre17.g733650.t1.3	0.00905849870713565	0.0348865756247438	0.25965571412262	21	36
Cre17.g733678	Cre17.g733678.t1.2	0.00971413622989245	0.0165442960877485	0.58715923472175	8	7
Cre17.g733800	Cre17.g733800.t1.3	0.021333619303116	0.0425748457109631	0.501085064358145	311	293
Cre17.g733850	Cre17.g733850.t1.2	0.00497645442156588	0.0151983493313131	0.327433875421781	19	18
Cre17.g733900	Cre17.g733900.t1.2	0.00371129422171016	0.0210459798114471	0.176342192426297	7	15
Cre17.g733950	Cre17.g733950.t1.2	0.00199113149023722	0.0426321981956808	0.0467048750594087	6	46
Cre17.g733986	Cre17.g733986.t1.2	0.00535687046998856	0.00796101681184861	0.672887722334135	2	1
Cre17.g734000	Cre17.g734000.t1.2	0.00843876329476107	0.0315877583152151	0.267152965099658	23	35
Cre17.g734050	Cre17.g734050.t1.3	0.00926534155744977	0.0345489948838919	0.268179771613838	109	180
Cre17.g734100	Cre17.g734100.t1.2	0.000699928637545788	0.0185479879340376	0.0377360951513959	4	19
Cre17.g734125	Cre17.g734125.t1.2	0.0137480666781234	0.00734248084071406	1.87240075614367	8	1
Cre17.g734150	Cre17.g734150.t1.3	0.00784363259755331	0.0226332694860367	0.346553227866276	22	27
Cre17.g734250	Cre17.g734250.t1.3	0.00325933398536073	0.0367554219948341	0.0886762770896448	24	135
Cre17.g734300	Cre17.g734300.t1.3	0.0011117886013495	0.0310799938333868	0.0357718411177802	9	66
Cre17.g734350	Cre17.g734350.t1.3	0.00819782699526749	0.0234340311956734	0.349825726816522	79	89
Cre17.g734400	Cre17.g734400.t1.1	0	0.0234937817213769	0	0	38
Cre17.g734450	Cre17.g734450.t1.2	0	0.0119588440756324	0	0	6
Cre17.g734500	Cre17.g734500.t1.2	0.00101840176776269	0.0124726843940635	0.081650568200652	3	7
Cre17.g734700	Cre17.g734700.t1.2	0	0	NA	0	0
Cre17.g734850	Cre17.g734850.t1.2	0.0212836923790162	0.026325097345426	0.808494346658674	13	8
Cre17.g734900	Cre17.g734900.t2.1	0.00225215068676804	0.0323390802115377	0.0696417669283165	6	41
Cre17.g735200	Cre17.g735200.t1.2	0.0103520727312996	0.0402877531383867	0.256953340032159	28	65
Cre17.g735250	Cre17.g735250.t1.2	0.0124066706854662	0.0331366228012062	0.374409630091047	14	17
Cre17.g735300	Cre17.g735300.t2.1	0.0360598369029965	0.0490534426973183	0.735113274831736	10	5
Cre17.g735350	Cre17.g735350.t1.3	0.00606167901507795	0.0528542990008449	0.114686584245135	15	47
Cre17.g735400	Cre17.g735400.t1.2	0.000375218639575959	0.0661313767204855	0.00567383681065462	1	26
Cre17.g735450	Cre17.g735450.t1.3	0.0118694783098428	0.0519992695059862	0.228262404887753	106	219
Cre17.g735500	Cre17.g735500.t1.2	0.00565978587957692	0.0432789502937848	0.130774564566778	29	118
Cre17.g735550	Cre17.g735550.t1.3	0.00597624352582256	0.0510815244612344	0.116994228125629	35	124
Cre17.g735600	Cre17.g735600.t1.2	0.0118237410604911	0.0681772062638571	0.173426599716205	33	93
Cre17.g735650	Cre17.g735650.t1.3	0.0210304282921378	0.0600664354956304	0.350119465531922	394	462
Cre17.g735700	Cre17.g735700.t1.2	0.00473425734519111	0.0489811548647429	0.096654669704386	4	15
Cre17.g735750	Cre17.g735750.t1.2	0.0129412415668814	0.0649553937195268	0.199232747672362	67	151
Cre17.g735800	Cre17.g735800.t1.2	0.00923604743891872	0.0537497421911471	0.17183426491746	71	178
Cre17.g735850	Cre17.g735850.t1.3	0.00583044604708716	0.042570749834345	0.136958969944741	29	94
Cre17.g735900	Cre17.g735900.t1.3	0.0106512763839468	0.020780946490549	0.51255010876386	107	86
