Supplemental Data. Flowers et al. (2015). Plant Cell Plant Cell 10.1105/tpc.15.00492
ID	n	Annotation_Type	Median_ratio	IQR	Mean_ratio	Standard_error
PF01127	1	PFAM	0.0299181625258444	0	0.0299181625258444	NA
PF04511	2	PFAM	0.0300712403016469	0.00506543803465655	0.0300712403016469	0.00506543803465655
PF02597	1	PFAM	0.0301296290320311	0	0.0301296290320311	NA
PF08214	1	PFAM	0.0301757003953115	0	0.0301757003953115	NA
PF02575	1	PFAM	0.0303639671913672	0	0.0303639671913672	NA
PF09430	1	PFAM	0.0303729334087719	0	0.0303729334087719	NA
PF00658	1	PFAM	0.0303831274559969	0	0.0303831274559969	NA
PF10458	1	PFAM	0.030469386618141	0	0.030469386618141	NA
PF08059	1	PFAM	0.0306477533926279	0	0.0306477533926279	NA
PF01172	1	PFAM	0.0306588919244027	0	0.0306588919244027	NA
PF09377	1	PFAM	0.0306588919244027	0	0.0306588919244027	NA
PF00579	4	PFAM	0.026571563457166	0.0176192400995888	0.0306896584177361	0.00750833073207251
PF04557	1	PFAM	0.0307035987730994	0	0.0307035987730994	NA
PF04558	1	PFAM	0.0307035987730994	0	0.0307035987730994	NA
PF10474	1	PFAM	0.0307800301829812	0	0.0307800301829812	NA
PF00494	3	PFAM	0.0149059240534899	0.038807424256817	0.0308402575223746	0.0237798473135819
PF00137	4	PFAM	0.0220017152422197	0.052956283709095	0.0309545684668753	0.0193088276072105
PF09297	1	PFAM	0.0310640021441657	0	0.0310640021441657	NA
PF01798	3	PFAM	0.0366235602052559	0.0118327944715142	0.031101530991262	0.00736850572787656
PF08060	3	PFAM	0.0366235602052559	0.0118327944715142	0.031101530991262	0.00736850572787656
PF01754	1	PFAM	0.0311694885815467	0	0.0311694885815467	NA
PF03619	2	PFAM	0.0312311595511151	0.0152675340774073	0.0312311595511151	0.0152675340774072
PF02091	1	PFAM	0.0313383780409521	0	0.0313383780409521	NA
PF02092	1	PFAM	0.0313383780409521	0	0.0313383780409521	NA
PF03028	16	PFAM	0.019158563539858	0.026153663516995	0.0314968991230674	0.00717622248618211
PF00253	1	PFAM	0.0314989839447004	0	0.0314989839447004	NA
PF06858	1	PFAM	0.0315483560416428	0	0.0315483560416428	NA
PF08155	1	PFAM	0.0315483560416428	0	0.0315483560416428	NA
PF00231	2	PFAM	0.0315850084317103	0.0315850084317103	0.0315850084317103	0.0315850084317103
PF02401	1	PFAM	0.0318236212754205	0	0.0318236212754205	NA
PF02915	2	PFAM	0.0319345029738599	0.00809963993089685	0.0319345029738599	0.00809963993089685
PF02787	1	PFAM	0.0319726410450099	0	0.0319726410450099	NA
PF09282	1	PFAM	0.0324480181936322	0	0.0324480181936322	NA
PF01938	1	PFAM	0.0326093904099192	0	0.0326093904099192	NA
PF06098	1	PFAM	0.032762659533564	0	0.032762659533564	NA
PF01709	1	PFAM	0.0328115468915638	0	0.0328115468915638	NA
PF00218	2	PFAM	0.032829021591677	0.016369844421394	0.032829021591677	0.0163698444213939
PF03311	1	PFAM	0.0328677298593928	0	0.0328677298593928	NA
PF00977	2	PFAM	0.0328748223725817	0.027544755384339	0.0328748223725817	0.027544755384339
PF00344	3	PFAM	0.0390583161969895	0.0297849677639612	0.0328760839083039	0.0174719709034561
PF08323	8	PFAM	0.0281880462896376	0.0171916232344629	0.0330554264977203	0.00980430508292776
PF05834	2	PFAM	0.0332771178166484	0.006525060739567	0.0332771178166484	0.006525060739567
PF10105	1	PFAM	0.0333595800795792	0	0.0333595800795792	NA
PF01215	1	PFAM	0.0333698349604956	0	0.0333698349604956	NA
PF03985	1	PFAM	0.0334505218182527	0	0.0334505218182527	NA
PF08784	1	PFAM	0.0335431570630409	0	0.0335431570630409	NA
PF08367	1	PFAM	0.0335657779838539	0	0.0335657779838539	NA
PF01187	1	PFAM	0.0336051345915338	0	0.0336051345915338	NA
PF01293	1	PFAM	0.0339448945781199	0	0.0339448945781199	NA
PF08498	1	PFAM	0.0340268609889063	0	0.0340268609889063	NA
PF06703	1	PFAM	0.034038127165524	0	0.034038127165524	NA
PF10502	2	PFAM	0.0340697313948196	0.0147112333372061	0.0340697313948196	0.014711233337206
PF06957	1	PFAM	0.0340768962722313	0	0.0340768962722313	NA
PF08389	3	PFAM	0.0375218974074023	0.0307518643359247	0.0341761631224281	0.0178332331482951
PF05185	2	PFAM	0.0342279387874237	0.0113093990521088	0.0342279387874237	0.0113093990521087
PF03357	7	PFAM	0.00671765415300516	0.0320866666651365	0.0342941305049659	0.0218250292195392
PF02861	4	PFAM	0.0362870139229274	0.0123690655523474	0.0344386772135131	0.00479691156714379
PF08152	1	PFAM	0.0345871919152829	0	0.0345871919152829	NA
PF06415	1	PFAM	0.0347081806066385	0	0.0347081806066385	NA
PF07780	1	PFAM	0.0348159957835033	0	0.0348159957835033	NA
PF11861	1	PFAM	0.0348159957835033	0	0.0348159957835033	NA
PF00215	1	PFAM	0.0348235987930299	0	0.0348235987930299	NA
PF03343	1	PFAM	0.0348655918300503	0	0.0348655918300503	NA
PF06565	2	PFAM	0.0349053304328266	0.0264970049649886	0.0349053304328266	0.0264970049649886
PF03256	1	PFAM	0.034907174218636	0	0.034907174218636	NA
PF04725	1	PFAM	0.035174342345655	0	0.035174342345655	NA
PF07524	1	PFAM	0.0352365063801223	0	0.0352365063801223	NA
PF10406	1	PFAM	0.0352365063801223	0	0.0352365063801223	NA
PF06246	1	PFAM	0.0352719764463437	0	0.0352719764463437	NA
PF09756	1	PFAM	0.0353974750952052	0	0.0353974750952052	NA
PF03378	1	PFAM	0.0356328498674661	0	0.0356328498674661	NA
PF08506	1	PFAM	0.0356328498674661	0	0.0356328498674661	NA
PF01756	4	PFAM	0.040471688483774	0.0179588982771618	0.0357589816973915	0.0117746533136628
PF06925	1	PFAM	0.0358331319857093	0	0.0358331319857093	NA
PF02080	4	PFAM	0.0371089237556971	0.016692818274561	0.0359957546050265	0.00971848240321455
PF12265	2	PFAM	0.0360350584574732	0.0225860185251194	0.0360350584574732	0.0225860185251195
PF01000	2	PFAM	0.0360625375535883	0.0202259654927435	0.0360625375535883	0.0202259654927435
PF02136	3	PFAM	0	0.0541394790948545	0.0360929860632363	0.0360929860632363
PF10447	1	PFAM	0.036231797505173	0	0.036231797505173	NA
PF04921	1	PFAM	0.0362776308066953	0	0.0362776308066953	NA
PF01257	1	PFAM	0.0363792664530204	0	0.0363792664530204	NA
PF03248	1	PFAM	0.0363831499006731	0	0.0363831499006731	NA
PF04053	3	PFAM	0.0340768962722313	0.0243755903646925	0.0364369732708699	0.014122639958673
PF03781	1	PFAM	0.0366632560641339	0	0.0366632560641339	NA
PF09366	2	PFAM	0.03686934889133	0.000390460107087445	0.03686934889133	0.000390460107087452
PF04427	5	PFAM	0.0263843164379076	0.0266420151881754	0.0369839558917073	0.0143286446549771
PF04086	1	PFAM	0.0371517104306998	0	0.0371517104306998	NA
PF02514	2	PFAM	0.0372508544809301	0.0300635926904837	0.0372508544809301	0.0300635926904836
PF11965	2	PFAM	0.0372508544809301	0.0300635926904837	0.0372508544809301	0.0300635926904836
PF02391	1	PFAM	0.0373564518285715	0	0.0373564518285715	NA
PF03345	1	PFAM	0.0373679033518043	0	0.0373679033518043	NA
PF03776	1	PFAM	0.0375464131358216	0	0.0375464131358216	NA
PF05916	4	PFAM	0.0396488368508359	0.0161860140190281	0.0375621970451219	0.00585741223597039
PF01409	2	PFAM	0.0375997939927444	0.00909113142538725	0.0375997939927444	0.00909113142538725
PF00709	1	PFAM	0.0377360951513959	0	0.0377360951513959	NA
PF03029	3	PFAM	0.0192378213144021	0.0340829262922532	0.0379817462875931	0.0217956181161384
PF00854	1	PFAM	0.0381256039399054	0	0.0381256039399054	NA
PF08393	16	PFAM	0.0234794274270089	0.0355037926127733	0.0381689886640188	0.00907089831183407
PF01092	1	PFAM	0.0381841444707293	0	0.0381841444707293	NA
PF00384	1	PFAM	0.0382331634388008	0	0.0382331634388008	NA
PF09326	1	PFAM	0.0382331634388008	0	0.0382331634388008	NA
PF10588	1	PFAM	0.0382331634388008	0	0.0382331634388008	NA
PF05726	1	PFAM	0.0383476930833429	0	0.0383476930833429	NA
PF03690	1	PFAM	0.0383823356720756	0	0.0383823356720756	NA
PF08156	2	PFAM	0.0383984355305176	0.00177487532526165	0.0383984355305176	0.00177487532526165
PF06991	1	PFAM	0.0384335693449382	0	0.0384335693449382	NA
PF00348	4	PFAM	0.035761411505132	0.0742285498587877	0.0384671383536557	0.0223186218860465
PF04004	1	PFAM	0.0386038102339003	0	0.0386038102339003	NA
PF03665	1	PFAM	0.0386279921659806	0	0.0386279921659806	NA
PF09763	1	PFAM	0.0388073606608511	0	0.0388073606608511	NA
PF06658	1	PFAM	0.0389252962379937	0	0.0389252962379937	NA
PF03810	10	PFAM	0.0381849620837831	0.0133415211125357	0.0389748627837117	0.00734326440810447
PF05762	1	PFAM	0.0390041853844912	0	0.0390041853844912	NA
PF00311	1	PFAM	0.0390295844816834	0	0.0390295844816834	NA
PF01237	4	PFAM	0.0402621875153132	0.0552514866551653	0.0390522381606759	0.018355681361529
PF01336	6	PFAM	0.0390718978618303	0.0303824996959688	0.0391660539079494	0.0114488612967804
PF07975	1	PFAM	0.0391765418209904	0	0.0391765418209904	NA
PF04097	1	PFAM	0.0392414514199394	0	0.0392414514199394	NA
PF05839	1	PFAM	0.0392592122788102	0	0.0392592122788102	NA
PF01450	1	PFAM	0.0392852512525097	0	0.0392852512525097	NA
PF07991	1	PFAM	0.0392852512525097	0	0.0392852512525097	NA
PF08545	1	PFAM	0.0393247532151216	0	0.0393247532151216	NA
PF06437	1	PFAM	0.0393351701529328	0	0.0393351701529328	NA
PF02655	1	PFAM	0.0394908627790034	0	0.0394908627790034	NA
PF02142	2	PFAM	0.0395445496796826	0.00757190863467265	0.0395445496796826	0.00757190863467265
PF00888	4	PFAM	0.0207238469767275	0.0357018166758226	0.039572841188824	0.0262754804844115
PF00416	3	PFAM	0.0498326998508012	0.0345632813272264	0.0396530875017513	0.0205940023371506
PF00731	2	PFAM	0.0396769608790779	0.0317001508721469	0.0396769608790779	0.0317001508721469
PF02806	4	PFAM	0.0400636424414205	0.0433867372386831	0.0396934505490085	0.0130032458976934
PF03656	1	PFAM	0.0398327260658538	0	0.0398327260658538	NA
PF02883	2	PFAM	0.0398335727702891	0.0108689485636201	0.0398335727702891	0.0108689485636201
PF04172	1	PFAM	0.0398769955855286	0	0.0398769955855286	NA
PF04900	2	PFAM	0.0399065571957689	0.0399065571957689	0.0399065571957689	0.0399065571957689
PF01869	1	PFAM	0.0399234318568447	0	0.0399234318568447	NA
PF00071	16	PFAM	0.0247430463724969	0.0396937495602164	0.0400372481132495	0.0145079651362979
PF08231	1	PFAM	0.0400608840698283	0	0.0400608840698283	NA
PF02096	3	PFAM	0.0384836239844222	0.008630472706666	0.0400804241851855	0.00504636460901558
PF02724	1	PFAM	0.0401655876194761	0	0.0401655876194761	NA
PF00684	2	PFAM	0.0402557667494709	0.0221816164863962	0.0402557667494709	0.0221816164863962
PF03807	2	PFAM	0.0402936783279662	0.0314667378407881	0.0402936783279662	0.0314667378407881
PF01667	1	PFAM	0.040353256382354	0	0.040353256382354	NA
PF08542	3	PFAM	0.03080597799364	0.0155237859941293	0.0403716168301774	0.0101589700323545
PF04095	1	PFAM	0.0404902145291935	0	0.0404902145291935	NA
PF01778	1	PFAM	0.0405866617470713	0	0.0405866617470713	NA
PF05291	1	PFAM	0.0405913658442705	0	0.0405913658442705	NA
PF00185	2	PFAM	0.0406319175675603	0.00866833706120814	0.0406319175675603	0.00866833706120815
PF02729	2	PFAM	0.0406319175675603	0.00866833706120814	0.0406319175675603	0.00866833706120815
PF02353	2	PFAM	0.0408319844271397	4.41616939435008e-05	0.0408319844271397	4.41616939435008e-05
PF08477	2	PFAM	0.0409624209273733	0.0312490713808715	0.0409624209273733	0.0312490713808715
PF00208	2	PFAM	0.0410319510155132	0.014365995817394	0.0410319510155132	0.014365995817394
PF02812	2	PFAM	0.0410319510155132	0.014365995817394	0.0410319510155132	0.014365995817394
PF08718	2	PFAM	0.0411404285766437	0.0258994802587724	0.0411404285766437	0.0258994802587724
PF01217	8	PFAM	0.0169709715369517	0.0508320679836661	0.0412110936998267	0.0216001791055544
PF00125	99	PFAM	0	0.00942008176907605	0.0412901546619738	0.0134622289517592
PF00542	2	PFAM	0.0413124742814606	0.0413124742814606	0.0413124742814606	0.0413124742814606
PF06046	1	PFAM	0.0413371236955418	0	0.0413371236955418	NA
PF06426	2	PFAM	0.0414208636963059	0.00106361781873435	0.0414208636963059	0.00106361781873435
PF04056	2	PFAM	0.04149995095889	0.00232340913789959	0.04149995095889	0.0023234091378996
PF09320	1	PFAM	0.0415511068207072	0	0.0415511068207072	NA
PF03291	1	PFAM	0.041586029079393	0	0.041586029079393	NA
PF00224	6	PFAM	0.0416212620684561	0.0494850372831203	0.0416292540350132	0.0169550728291106
PF02887	6	PFAM	0.0416212620684561	0.0494850372831203	0.0416292540350132	0.0169550728291106
PF00241	1	PFAM	0.0416533287106029	0	0.0416533287106029	NA
PF00389	6	PFAM	0.0374357679745247	0.0276127839527421	0.0417850074552352	0.0103705887679848
PF04818	1	PFAM	0.0419540246386454	0	0.0419540246386454	NA
PF04494	1	PFAM	0.0420595459618007	0	0.0420595459618007	NA
PF05712	1	PFAM	0.0422032917616568	0	0.0422032917616568	NA
PF08512	2	PFAM	0.0423987523148145	0.0137336477674858	0.0423987523148145	0.0137336477674858
PF00804	4	PFAM	0.0123716310402544	0.0548470840845551	0.0424754530443007	0.0347210037768745
PF12220	1	PFAM	0.0425729418502765	0	0.0425729418502765	NA
PF05173	1	PFAM	0.0426072779588879	0	0.0426072779588879	NA
PF00750	1	PFAM	0.0427561468046424	0	0.0427561468046424	NA
PF03485	1	PFAM	0.0427561468046424	0	0.0427561468046424	NA
PF05746	1	PFAM	0.0427561468046424	0	0.0427561468046424	NA
PF02254	2	PFAM	0.0428111698187981	0.0207144575632845	0.0428111698187981	0.0207144575632845
PF08561	1	PFAM	0.0428570140643335	0	0.0428570140643335	NA
PF08447	1	PFAM	0.0428575419596148	0	0.0428575419596148	NA
PF00587	8	PFAM	0.0326554382900976	0.0290819270830889	0.0428816567772652	0.0179134753921724
PF00230	3	PFAM	0.042303378318775	0.0164077833332881	0.0428989886159545	0.00947771803814446
PF00830	2	PFAM	0.0431560423210317	0.0131715354610163	0.0431560423210317	0.0131715354610163
PF00574	8	PFAM	0.0432923927308925	0.0582203880601099	0.0432107571036728	0.0140802085269232
PF03114	1	PFAM	0.0432650189569401	0	0.0432650189569401	NA
PF08606	1	PFAM	0.0432777121567273	0	0.0432777121567273	NA
PF11789	1	PFAM	0.0432777121567273	0	0.0432777121567273	NA
PF09685	2	PFAM	0.0434022243578917	0.0434022243578917	0.0434022243578917	0.0434022243578917
PF03435	3	PFAM	0.0274484136553102	0.0307246978457089	0.043406770520296	0.0194508690729814
PF01975	2	PFAM	0.0435271799801485	0.0435271799801485	0.0435271799801485	0.0435271799801485
PF00091	10	PFAM	0.0208390158913829	0.0566636199398966	0.0435766318162959	0.0216150893496289
PF05620	1	PFAM	0.0435942824344613	0	0.0435942824344613	NA
PF00576	1	PFAM	0.043612023141065	0	0.043612023141065	NA
PF09349	1	PFAM	0.043612023141065	0	0.043612023141065	NA
PF08701	1	PFAM	0.0436260010510275	0	0.0436260010510275	NA
PF04959	1	PFAM	0.0436317790378448	0	0.0436317790378448	NA
PF12066	1	PFAM	0.0436317790378448	0	0.0436317790378448	NA
PF04667	2	PFAM	0.0436354392294811	0.0436354392294811	0.0436354392294811	0.0436354392294811
PF09732	1	PFAM	0.0436999313769638	0	0.0436999313769638	NA
PF10312	1	PFAM	0.0436999313769638	0	0.0436999313769638	NA
PF01365	1	PFAM	0.0437165216152523	0	0.0437165216152523	NA
PF08454	1	PFAM	0.0437165216152523	0	0.0437165216152523	NA
PF08709	1	PFAM	0.0437165216152523	0	0.0437165216152523	NA
PF00805	4	PFAM	0.0282646732762053	0.0719818756550772	0.0437172023788719	0.0282179322132384
PF00166	4	PFAM	0.0333920472895321	0.0523599913282434	0.0438259030651626	0.0239609648938987
PF03517	1	PFAM	0.0439067455425852	0	0.0439067455425852	NA
PF03935	1	PFAM	0.0440251637070178	0	0.0440251637070178	NA
PF01067	1	PFAM	0.044043001668064	0	0.044043001668064	NA
PF01399	14	PFAM	0.0364705805463049	0.0338974455440208	0.0440889978918952	0.0113701399142602
PF09325	2	PFAM	0.044194633500941	0.00670636232432326	0.044194633500941	0.00670636232432325
PF00174	2	PFAM	0.0442034863189594	0.000662338445497054	0.0442034863189594	0.000662338445497047
PF03404	2	PFAM	0.0442034863189594	0.000662338445497054	0.0442034863189594	0.000662338445497047
PF00815	1	PFAM	0.0442073808162428	0	0.0442073808162428	NA
PF00346	1	PFAM	0.0442155755248135	0	0.0442155755248135	NA
PF00923	3	PFAM	0.0482132621186158	0.00881075417558155	0.0443021826259191	0.00544982557033318
PF02361	1	PFAM	0.0444684008836545	0	0.0444684008836545	NA
PF04137	1	PFAM	0.0444906474070393	0	0.0444906474070393	NA
PF00177	2	PFAM	0.0445137481365522	0.0445137481365523	0.0445137481365522	0.0445137481365522
PF01262	1	PFAM	0.0446231976803127	0	0.0446231976803127	NA
PF02233	1	PFAM	0.0446231976803127	0	0.0446231976803127	NA
PF05222	1	PFAM	0.0446231976803127	0	0.0446231976803127	NA
PF01968	1	PFAM	0.0448134599826478	0	0.0448134599826478	NA
PF02538	1	PFAM	0.0448134599826478	0	0.0448134599826478	NA
PF05378	1	PFAM	0.0448134599826478	0	0.0448134599826478	NA
PF00762	1	PFAM	0.0449510621623356	0	0.0449510621623356	NA
PF03986	1	PFAM	0.0450289087807739	0	0.0450289087807739	NA
PF03987	1	PFAM	0.0450289087807739	0	0.0450289087807739	NA
PF10381	1	PFAM	0.0450289087807739	0	0.0450289087807739	NA
PF08172	2	PFAM	0.0452403482831926	0.00749375456234144	0.0452403482831926	0.00749375456234145
PF00352	1	PFAM	0.0453166822453286	0	0.0453166822453286	NA
PF05706	1	PFAM	0.0453637325715345	0	0.0453637325715345	NA
PF01246	2	PFAM	0.0454138134745277	0.0454138134745277	0.0454138134745277	0.0454138134745277
PF04756	2	PFAM	0.0454349917554997	0.0184918255106717	0.0454349917554997	0.0184918255106717
PF08264	7	PFAM	0.0495548757728722	0.0206842976452719	0.0454582118813953	0.0050963812691257
PF05285	1	PFAM	0.045463475171556	0	0.045463475171556	NA
PF08158	1	PFAM	0.045463475171556	0	0.045463475171556	NA
PF06454	1	PFAM	0.0457567188248012	0	0.0457567188248012	NA
PF01920	4	PFAM	0.030632489864862	0.0298319171638476	0.0457952752718064	0.0189759686604304
PF00329	1	PFAM	0.045809046659715	0	0.045809046659715	NA
PF05047	2	PFAM	0.0459331020719874	0.0115474107754062	0.0459331020719874	0.0115474107754062
PF04153	2	PFAM	0.0459392652265421	0.0171260530510042	0.0459392652265421	0.0171260530510042
PF07244	1	PFAM	0.0462214384012025	0	0.0462214384012025	NA
PF08479	1	PFAM	0.0462214384012025	0	0.0462214384012025	NA
PF09334	3	PFAM	0.0412050653814935	0.0161339133392538	0.0466264266391406	0.00970131482588811
PF02637	1	PFAM	0.04666136365204	0	0.04666136365204	NA
PF02934	1	PFAM	0.04666136365204	0	0.04666136365204	NA
PF02310	1	PFAM	0.0466836371425317	0	0.0466836371425317	NA
PF02965	1	PFAM	0.0466836371425317	0	0.0466836371425317	NA
PF04100	1	PFAM	0.0467028405590185	0	0.0467028405590185	NA
PF11916	1	PFAM	0.0469870913488593	0	0.0469870913488593	NA
PF05198	1	PFAM	0.0469937932359922	0	0.0469937932359922	NA
PF01808	1	PFAM	0.0471164583143552	0	0.0471164583143552	NA
PF12327	2	PFAM	0.0471697339458702	0.0189877719880527	0.0471697339458702	0.0189877719880527
PF01946	1	PFAM	0.0472235281524901	0	0.0472235281524901	NA
PF04104	1	PFAM	0.0472678191376341	0	0.0472678191376341	NA
PF00044	3	PFAM	0.0686770781148545	0.0371475674842829	0.0476574043611401	0.0238838284447434
PF02800	3	PFAM	0.0686770781148545	0.0371475674842829	0.0476574043611401	0.0238838284447434
PF07884	1	PFAM	0.0476669252776553	0	0.0476669252776553	NA
PF04893	2	PFAM	0.0476930290360506	0.0141467665155373	0.0476930290360506	0.0141467665155373
PF06552	1	PFAM	0.0477401032908608	0	0.0477401032908608	NA
PF01502	1	PFAM	0.0478506631770023	0	0.0478506631770023	NA
PF01503	1	PFAM	0.0478506631770023	0	0.0478506631770023	NA
PF03177	1	PFAM	0.0478848586858235	0	0.0478848586858235	NA
PF08801	1	PFAM	0.0478848586858235	0	0.0478848586858235	NA
PF06026	2	PFAM	0.0479671880739145	0.0100417589861476	0.0479671880739145	0.0100417589861475
PF01106	3	PFAM	0.0625909778034802	0.0301054128328509	0.0479740531127828	0.0188553860333197
PF03602	1	PFAM	0.0481975964521764	0	0.0481975964521764	NA
PF00463	3	PFAM	0.0388210231978874	0.0529007000645475	0.0482074744423275	0.0309007182631861
PF00682	3	PFAM	0.0581278451809067	0.015193515181262	0.0483112197419219	0.0100518241266653
PF04068	2	PFAM	0.0485053687335456	0.0485053687335456	0.0485053687335456	0.0485053687335456
PF09755	1	PFAM	0.0485531627376769	0	0.0485531627376769	NA
PF00334	4	PFAM	0.0241454573185763	0.0449828654324246	0.0485888312637534	0.0330669032269432
PF01363	1	PFAM	0.0487430386482293	0	0.0487430386482293	NA
PF09229	3	PFAM	0.0510649879720803	0.0325057668874779	0.048808847176824	0.018801086044952
PF08209	1	PFAM	0.0488470873786408	0	0.0488470873786408	NA
PF03153	1	PFAM	0.0489117068050355	0	0.0489117068050355	NA
PF09801	2	PFAM	0.0489738527394134	0.0087464450045678	0.0489738527394134	0.0087464450045678
PF00575	8	PFAM	0.045794647740917	0.0580429150523829	0.0490081133776699	0.0163331166546323
PF00158	1	PFAM	0.0492214364408629	0	0.0492214364408629	NA
PF00119	1	PFAM	0.0494121484732812	0	0.0494121484732812	NA
PF07818	1	PFAM	0.0495010754467178	0	0.0495010754467178	NA
PF12400	1	PFAM	0.0495842679521898	0	0.0495842679521898	NA
